id,monkey_id,iop,icp,torch_present,scan_shape,constructed_filepath,training,oct_present,tiff_present,original scan folder (OCT),original scan folder (tiff),original scan file,scan date,scan time,eyeball (od or os),scan area,scan notes,handler,eric notes,exists,mean_pixel_intensity_y,median_pixel_intensity_y,min_pixel_intensity_y,max_pixel_intensity_y,25th_pixel_intensity_y,75th_pixel_intensity_y,std_pixel_intensity_y
1543,12,,,TRUE,"[400, 400, 1024]",monkey_12_3.2.17/raw/monkey_OD_V_3x3_0_0003699.OCT,TRUE,monkey_OD_V_3x3_0_0003699.OCT,,monkey_12_3.2.17/raw,,3699,3/2/17,,OD,3x3,,nasser,,TRUE,85.5599976,82.6200027,0,255,69.2300034,97.9300003,26.3999996
1544,12,,,TRUE,"[400, 400, 1024]",monkey_12_3.2.17/raw/monkey_OD_V_3x3_0_0003704.OCT,TRUE,monkey_OD_V_3x3_0_0003704.OCT,,monkey_12_3.2.17/raw,,3704,3/2/17,,OD,3x3,,nasser,,TRUE,86.2399979,82.9100037,0,255,69.3899994,98.8700027,26.9899998
1545,12,,,TRUE,"[400, 400, 1024]",monkey_12_3.2.17/raw/monkey_OD_V_3x3_0_0003709.OCT,TRUE,monkey_OD_V_3x3_0_0003709.OCT,,monkey_12_3.2.17/raw,,3709,3/2/17,,OD,3x3,,nasser,,TRUE,85.4400024,82.7399979,0,255,69.3899994,97.7900009,25.9599991
1546,12,,,TRUE,"[400, 400, 1024]",monkey_12_3.2.17/raw/monkey_OD_V_3x3_0_0003714.OCT,TRUE,monkey_OD_V_3x3_0_0003714.OCT,,monkey_12_3.2.17/raw,,3714,3/2/17,,OD,3x3,,nasser,,TRUE,85.9199982,82.9300003,0,255,69.4400024,98.4599991,26.5200005
1547,12,,,TRUE,"[400, 400, 1024]",monkey_12_3.2.17/raw/monkey_OD_V_3x3_0_0003719.OCT,TRUE,monkey_OD_V_3x3_0_0003719.OCT,,monkey_12_3.2.17/raw,,3719,3/2/17,,OD,3x3,,nasser,,TRUE,84.4700012,82.7099991,0,255,69.6500015,96.4800034,24.25
1548,12,,,TRUE,"[400, 400, 1024]",monkey_12_3.2.17/raw/monkey_OD_V_3x3_0_0003724.OCT,TRUE,monkey_OD_V_3x3_0_0003724.OCT,,monkey_12_3.2.17/raw,,3724,3/2/17,,OD,3x3,,nasser,,TRUE,88.3600006,85.6299973,0,255,71.9100037,101.010002,26.5799999
1549,12,,,TRUE,"[400, 400, 1024]",monkey_12_3.2.17/raw/monkey_OD_V_3x3_0_0003729.OCT,TRUE,monkey_OD_V_3x3_0_0003729.OCT,,monkey_12_3.2.17/raw,,3729,3/2/17,,OD,3x3,,nasser,,TRUE,88.9400024,85.1999969,0,255,71.2900009,102.239998,28.0699997
1550,12,,,TRUE,"[400, 400, 1024]",monkey_12_3.2.17/raw/monkey_OD_V_3x3_0_0003734.OCT,TRUE,monkey_OD_V_3x3_0_0003734.OCT,,monkey_12_3.2.17/raw,,3734,3/2/17,,OD,3x3,,nasser,,TRUE,81.1699982,78.9499969,0,255,66.0500031,92.8199997,24.7600002
1551,12,,,TRUE,"[400, 400, 1024]",monkey_12_3.2.17/raw/monkey_OD_V_3x3_0_0003739.OCT,TRUE,monkey_OD_V_3x3_0_0003739.OCT,,monkey_12_3.2.17/raw,,3739,3/2/17,,OD,3x3,,nasser,,TRUE,90.1600037,87.0899963,0,255,73.1100006,103.160004,27.2900009
1552,12,,,TRUE,"[400, 400, 1024]",monkey_12_3.2.17/raw/monkey_OD_V_3x3_0_0003744.OCT,TRUE,monkey_OD_V_3x3_0_0003744.OCT,,monkey_12_3.2.17/raw,,3744,3/2/17,,OD,3x3,,nasser,,TRUE,85.1900024,83.5899963,0,255,70.4800034,97.4899979,23.9599991
1553,12,,,TRUE,"[400, 400, 1024]",monkey_12_3.2.17/raw/monkey_OD_V_3x3_0_0003749.OCT,TRUE,monkey_OD_V_3x3_0_0003749.OCT,,monkey_12_3.2.17/raw,,3749,3/2/17,,OD,3x3,,nasser,,TRUE,85.2200012,83.9400024,0,255,70.9100037,97.3399963,23.5300007
1554,12,,,TRUE,"[400, 400, 1024]",monkey_12_3.2.17/raw/monkey_OD_V_3x3_0_0003754.OCT,TRUE,monkey_OD_V_3x3_0_0003754.OCT,,monkey_12_3.2.17/raw,,3754,3/2/17,,OD,3x3,,nasser,,TRUE,85.2900009,83.8499985,0.09,255,70.6500015,97.75,23.7199993
1555,12,,,FALSE,,,FALSE,,,monkey_12_3.2.17/raw,,3759,3/2/17,,OS,3x3,,nasser,,FALSE,,,,,,,
1556,12,,,FALSE,,,FALSE,,,monkey_12_3.2.17/raw,,3764,3/2/17,,OS,3x3,,nasser,,FALSE,,,,,,,
1557,12,,,FALSE,,,FALSE,,,monkey_12_3.2.17/raw,,3769,3/2/17,,OS,3x3,,nasser,,FALSE,,,,,,,
1558,13,,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OS_V_6x6_0_0000002.OCT,TRUE,acute6_OS_V_6x6_0_0000002.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,2,10/9/17,8:28,OS,12x12,,nasser,,FALSE,101.07,93.4199982,0.11,255,79.5100021,113.239998,35.1300011
1559,13,,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OS_V_12x12_0_0000007.OCT,TRUE,acute6_OS_V_12x12_0_0000007.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,7,10/9/17,8:30,OS,12x12,,nasser,,FALSE,94.3899994,91.0800018,0,255,78.1200027,105.540001,27.2999992
1560,13,,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OS_V_12x12_0_0000012.OCT,TRUE,acute6_OS_V_12x12_0_0000012.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,12,10/9/17,8:31,OS,12x12,,nasser,,FALSE,93.7600021,91.1900024,0.36000001,255,78.1800003,105.279999,26.0400009
1561,13,,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OS_V_6x6_0_0000017.OCT,TRUE,acute6_OS_V_6x6_0_0000017.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,17,10/9/17,8:33,OS,6x6,,nasser,,FALSE,100.620003,93.9000015,0,255,79.9599991,112.739998,33.6899986
1562,13,,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OS_V_6x6_0_0000022.OCT,TRUE,acute6_OS_V_6x6_0_0000022.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,22,10/9/17,8:33,OS,6x6,,nasser,,FALSE,101.519997,93.8399963,0,255,79.9000015,113.739998,35.1199989
1563,13,,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OS_V_3x3_0_0000027.OCT,TRUE,acute6_OS_V_3x3_0_0000027.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,27,10/9/17,8:38,OS,3x3,,nasser,,FALSE,95.7600021,94.1500015,0.68000001,255,80.7200012,108.239998,24.5599995
1564,13,,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OS_V_3x3_0_0000032.OCT,TRUE,acute6_OS_V_3x3_0_0000032.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,32,10/9/17,8:40,OS,3x3,,nasser,,FALSE,94.7300034,94.3499985,0.60000002,255,81.8700027,106.470001,21.6599998
1565,13,,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OS_V_3x3_0_0000037.OCT,TRUE,acute6_OS_V_3x3_0_0000037.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,37,10/9/17,8:42,OS,3x3,,nasser,,FALSE,95.7099991,93.5800018,0.38999999,255,79.9800034,108.260002,25.6499996
1566,13,,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_12x12_0_0000042.OCT,TRUE,acute6_OD_V_12x12_0_0000042.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,42,10/9/17,8:44,OD,12x12,,nasser,,FALSE,95.4899979,91.6399994,0.44,255,78.5599976,106.68,28.0100002
1567,13,,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_12x12_0_0000047.OCT,TRUE,acute6_OD_V_12x12_0_0000047.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,47,10/9/17,8:45,OD,12x12,,nasser,,FALSE,94.9499969,91.7399979,0.28,255,78.6500015,106.459999,26.9300003
1568,13,,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_6x6_0_0000052.OCT,TRUE,acute6_OD_V_6x6_0_0000052.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,52,10/9/17,8:48,OD,6x6,,nasser,,FALSE,100.82,93.0100021,0.41999999,255,79.2900009,112.970001,34.9700012
1569,13,,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_6x6_0_0000057.OCT,TRUE,acute6_OD_V_6x6_0_0000057.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,57,10/9/17,8:48,OD,6x6,,nasser,,FALSE,100.389999,93.1800003,0,255,79.3700027,112.720001,34.0900002
1570,13,,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000062.OCT,TRUE,acute6_OD_V_3x3_0_0000062.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,62,10/9/17,8:52,OD,3x3,,nasser,,FALSE,94.6200027,93.9199982,0.1,255,81.2099991,106.480003,22.4699993
1571,13,,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000067.OCT,TRUE,acute6_OD_V_3x3_0_0000067.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,67,10/9/17,8:53,OD,3x3,,nasser,,FALSE,94.9000015,93.9400024,0,255,80.9899979,106.93,23.1399994
1572,13,,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000072.OCT,TRUE,acute6_OD_V_3x3_0_0000072.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,72,10/9/17,8:54,OD,3x3,,nasser,,FALSE,94.1500015,92.6399994,0.2,255,79.2900009,106.470001,24.4500008
1573,13,,,FALSE,,,FALSE,,,monkey_13_10.9.17/raw,monkey13_10.9.17,,10/9/17,,,,,nasser,,FALSE,,,,,,,
1574,13,,7,FALSE,,,FALSE,,,monkey_13_10.9.17/raw,monkey13_10.9.17,,10/9/17,9:20,,,,nasser,,FALSE,,,,,,,
1575,13,10,,FALSE,,,FALSE,,,monkey_13_10.9.17/raw,monkey13_10.9.17,,10/9/17,9:59,,,,nasser,,FALSE,,,,,,,
1576,13,,,FALSE,,,FALSE,,,monkey_13_10.9.17/raw,monkey13_10.9.17,,10/9/17,,,,,nasser,,FALSE,,,,,,,
1577,13,8.5,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_5x5_0_0000077.OCT,TRUE,acute6_OD_V_5x5_0_0000077.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,77,10/9/17,10:10,OD,5x5,,nasser,,FALSE,92.2600021,91.3000031,0.13,255,78.1399994,104.699997,23.1000004
1578,13,9.5,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_5x5_0_0000082.OCT,TRUE,acute6_OD_V_5x5_0_0000082.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,82,10/9/17,10:10,OD,5x5,,nasser,,FALSE,93.1600037,92.0299988,0.31999999,255,78.8300018,105.550003,23.4500008
1579,13,,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000087.OCT,TRUE,acute6_OD_V_3x3_0_0000087.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,87,10/9/17,10:11,OD,3x3,,nasser,,FALSE,93.6399994,91.6699982,0.13,255,78.2200012,106.139999,25.1000004
1580,13,,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000092.OCT,TRUE,acute6_OD_V_3x3_0_0000092.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,92,10/9/17,10:12,OD,3x3,,nasser,,FALSE,92.3799973,91.2200012,0.06,255,78.0100021,104.870003,23.4899998
1581,13,,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000097.OCT,TRUE,acute6_OD_V_3x3_0_0000097.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,97,10/9/17,10:14,OD,3x3,,nasser,,FALSE,95.2300034,91.1699982,0,255,77.6900024,107.230003,28.5400009
1582,13,,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000102.OCT,TRUE,acute6_OD_V_3x3_0_0000102.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,102,10/9/17,10:15,OD,3x3,,nasser,,FALSE,95.1399994,91.1999969,0,255,77.7200012,107.199997,28.2900009
1583,13,,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_5x5_0_0000107.OCT,TRUE,acute6_OD_V_5x5_0_0000107.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,107,10/9/17,10:16,OD,5x5,,nasser,,FALSE,96.7399979,91.6699982,0,255,77.9700012,108.800003,30.4799995
1584,13,,,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_5x5_0_0000112.OCT,TRUE,acute6_OD_V_5x5_0_0000112.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,112,10/9/17,10:16,OD,5x5,,nasser,,FALSE,97.0800018,91.8099976,0,255,78.0599976,109.120003,30.8899994
1585,13,,,FALSE,,,FALSE,,,monkey_13_10.9.17/raw,monkey13_10.9.17,,10/9/17,,,,,nasser,,FALSE,,,,,,,
1586,13,,,FALSE,,,FALSE,,,monkey_13_10.9.17/raw,monkey13_10.9.17,,10/9/17,10:19,,,,nasser,,FALSE,,,,,,,
1587,13,10,9.2,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000117.OCT,TRUE,acute6_OD_V_3x3_0_0000117.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,117,10/9/17,10:35,OD,3x3,,nasser,,FALSE,91.9599991,90.1299973,0,255,77.0999985,104.099998,24.2900009
1588,13,10,9.2,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000122.OCT,TRUE,acute6_OD_V_3x3_0_0000122.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,122,10/9/17,10:37,,3x3,,nasser,,FALSE,94.0500031,91.1299973,0.08,255,77.7399979,106.029999,26.8299999
1589,13,10,9.2,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000127.OCT,TRUE,acute6_OD_V_3x3_0_0000127.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,127,10/9/17,10:38,,3x3,,nasser,,FALSE,92.8700027,90.7300034,0,255,77.4899979,105.160004,25.0400009
1590,13,10,9.2,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_5x5_0_0000132.OCT,TRUE,acute6_OD_V_5x5_0_0000132.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,132,10/9/17,10:41,,5x5,,nasser,,FALSE,96.2399979,92.5999985,0.46000001,255,79.1800003,108.040001,28.0599995
1591,13,10,9.2,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_5x5_0_0000137.OCT,TRUE,acute6_OD_V_5x5_0_0000137.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,137,10/9/17,10:43,,5x5,,nasser,,FALSE,96.1399994,92.5500031,0,255,79.1600037,107.879997,27.9599991
1592,13,10,9.2,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000142.OCT,TRUE,acute6_OD_V_3x3_0_0000142.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,142,10/9/17,10:46,,3x3,,nasser,,FALSE,93.3600006,92.0500031,0.06,255,78.6500015,106.050003,23.8799992
1593,13,10,8.8,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000147.OCT,TRUE,acute6_OD_V_3x3_0_0000147.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,147,10/9/17,10:47,,3x3,,nasser,,FALSE,92.8499985,91.2600021,0.31,255,77.8499985,105.709999,24.1800003
1594,13,10,8.7,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_5x5_0_0000152.OCT,TRUE,acute6_OD_V_5x5_0_0000152.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,152,10/9/17,10:48,,5x5,,nasser,,FALSE,91.0199966,91.0699997,0,255,78.2900009,103.449997,20.9500008
1595,13,10,8.7,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_5x5_0_0000157.OCT,TRUE,acute6_OD_V_5x5_0_0000157.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,157,10/9/17,10:50,,5x5,,nasser,,FALSE,92.2300034,91.1900024,0,255,77.9499969,104.989998,23.0699997
1596,13,10,8.6,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_5x5_0_0000162.OCT,TRUE,acute6_OD_V_5x5_0_0000162.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,162,10/9/17,10:51,,5x5,,nasser,,FALSE,92.2399979,91.1200027,0.09,255,77.8499985,104.989998,23.2199993
1597,13,,,FALSE,,,FALSE,,,monkey_13_10.9.17/raw,monkey13_10.9.17,,10/9/17,10:52,,,,nasser,,FALSE,,,,,,,
1598,13,,8.5,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000167.OCT,TRUE,acute6_OD_V_3x3_0_0000167.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,167,10/9/17,10:58,OD,3x3,,nasser,,FALSE,94.6999969,93.2699966,0.33000001,255,79.9100037,107.43,23.9500008
1599,13,,8.5,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000172.OCT,TRUE,acute6_OD_V_3x3_0_0000172.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,172,10/9/17,11:00,,3x3,,nasser,,FALSE,93.5100021,92.75,0,255,79.6900024,105.980003,22.6299992
1600,13,,8.5,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_5x5_0_0000177.OCT,TRUE,acute6_OD_V_5x5_0_0000177.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,177,10/9/17,11:01,,5x5,,nasser,,FALSE,93.5299988,92.7200012,0,255,79.5299988,106.300003,22.6499996
1601,13,,8.5,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_5x5_0_0000182.OCT,TRUE,acute6_OD_V_5x5_0_0000182.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,182,10/9/17,11:02,,5x5,,nasser,,FALSE,94.7099991,93.8099976,0,255,80.7300034,107.050003,22.9099998
1602,13,,8.5,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000187.OCT,TRUE,acute6_OD_V_3x3_0_0000187.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,187,10/9/17,11:03,,3x3,,nasser,,FALSE,98.3399963,93.2099991,0,255,79.5199966,110.209999,30.7399998
1603,13,,8.5,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000192.OCT,TRUE,acute6_OD_V_3x3_0_0000192.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,192,10/9/17,11:03,,3x3,,nasser,,FALSE,98.4100037,93.1500015,0.31,255,79.4800034,110.25,30.8799992
1604,13,,8.5,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_5x5_0_0000197.OCT,TRUE,acute6_OD_V_5x5_0_0000197.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,197,10/9/17,11:03,,5x5,,nasser,,FALSE,98.9499969,93.0400009,0,255,79.3700027,110.470001,32.2200012
1605,13,,8.5,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_5x5_0_0000202.OCT,TRUE,acute6_OD_V_5x5_0_0000202.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,202,10/9/17,11:04,,5x5,,nasser,,FALSE,98.8300018,93.0999985,0,255,79.4300003,110.389999,31.9300003
1606,13,,,FALSE,,,FALSE,,,monkey_13_10.9.17/raw,monkey13_10.9.17,,10/9/17,,,,,nasser,,FALSE,,,,,,,
1607,13,19,25.2,FALSE,,,FALSE,,,monkey_13_10.9.17/raw,monkey13_10.9.17,,10/9/17,11:08,,,,nasser,,FALSE,,,,,,,
1608,13,19,25.2,FALSE,,,FALSE,,,monkey_13_10.9.17/raw,monkey13_10.9.17,,10/9/17,11:11,,,,nasser,,FALSE,,,,,,,
1609,13,19,24.2,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000207.OCT,TRUE,acute6_OD_V_3x3_0_0000207.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,207,10/9/17,11:23,OD,3x3,,nasser,,FALSE,100.190002,93.4800034,0,255,79.6399994,111.68,33.7099991
1610,13,19,23.8,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000212.OCT,TRUE,acute6_OD_V_3x3_0_0000212.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,212,10/9/17,11:24,,3x3,,nasser,,FALSE,100.690002,93.5899963,0.15000001,255,79.6900024,112.099998,34.4700012
1611,13,19,23.8,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_5x5_0_0000217.OCT,TRUE,acute6_OD_V_5x5_0_0000217.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,217,10/9/17,11:27,,5x5,,nasser,,FALSE,98.8300018,93.0699997,0,255,79.3899994,110.25,32.0900002
1612,13,19,23.4,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_5x5_0_0000222.OCT,TRUE,acute6_OD_V_5x5_0_0000222.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,222,10/9/17,11:28,,5x5,,nasser,,FALSE,98.8700027,93.1299973,0,255,79.4400024,110.370003,32.0099983
1613,13,19,23.4,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000227.OCT,TRUE,acute6_OD_V_3x3_0_0000227.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,227,10/9/17,11:30,,3x3,,nasser,,FALSE,96.7799988,93.6699982,0.04,255,79.8600006,109.970001,26.8799992
1614,13,19,23.4,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000232.OCT,TRUE,acute6_OD_V_3x3_0_0000232.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,232,10/9/17,11:31,,3x3,,nasser,,FALSE,99.8600006,95.2099991,0.31999999,255,81.0800018,113.080002,29.75
1615,13,19,23.4,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_5x5_0_0000237.OCT,TRUE,acute6_OD_V_5x5_0_0000237.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,237,10/9/17,11:32,,5x5,,nasser,,FALSE,96.7399979,94.4100037,0,255,80.8399963,109.279999,25.7600002
1616,13,19,24.6,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_5x5_0_0000242.OCT,TRUE,acute6_OD_V_5x5_0_0000242.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,242,10/9/17,11:33,,5x5,,nasser,,FALSE,97.4899979,94.4700012,0.16,255,80.7099991,110.160004,27
1617,13,19,24.6,FALSE,,,FALSE,,,monkey_13_10.9.17/raw,monkey13_10.9.17,,10/9/17,11:40,,,,nasser,,FALSE,,,,,,,
1618,13,,,FALSE,,,FALSE,,,monkey_13_10.9.17/raw,monkey13_10.9.17,,10/9/17,,,,,nasser,,FALSE,,,,,,,
1619,13,19,24.3,FALSE,,,FALSE,,,monkey_13_10.9.17/raw,monkey13_10.9.17,,10/9/17,11:42,OD,,,nasser,,FALSE,,,,,,,
1620,13,19,24.3,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000247.OCT,TRUE,acute6_OD_V_3x3_0_0000247.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,247,10/9/17,11:45,,3x3,,nasser,,FALSE,96.4000015,92.5899963,0.13,255,79.1500015,108.260002,28.2999992
1621,13,19,24.3,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000252.OCT,TRUE,acute6_OD_V_3x3_0_0000252.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,252,10/9/17,11:45,,3x3,,nasser,,FALSE,96.3799973,92.5299988,0.19,255,79.0999985,108.209999,28.3600006
1622,13,19,24.3,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_5x5_0_0000257.OCT,TRUE,acute6_OD_V_5x5_0_0000257.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,257,10/9/17,11:46,,5x5,,nasser,,FALSE,97.1900024,92.3600006,0,255,79.0199966,108.629997,29.9599991
1623,13,19,24.3,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_5x5_0_0000262.OCT,TRUE,acute6_OD_V_5x5_0_0000262.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,262,10/9/17,11:47,,5x5,,nasser,,FALSE,97.9100037,92.5999985,0,255,79.1299973,109.43,30.9099998
1624,13,19,23.7,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000267.OCT,TRUE,acute6_OD_V_3x3_0_0000267.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,267,10/9/17,11:51,,3x3,,nasser,,FALSE,96.1299973,93.1500015,0.23,255,79.4499969,109.019997,26.7399998
1625,13,19,23.5,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_3x3_0_0000272.OCT,TRUE,acute6_OD_V_3x3_0_0000272.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,272,10/9/17,11:54,,3x3,,nasser,,FALSE,93.5299988,92.3399963,0,255,79.0500031,106.349998,23.3899994
1626,13,19,23.5,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_5x5_0_0000277.OCT,TRUE,acute6_OD_V_5x5_0_0000277.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,277,10/9/17,11:55,,5x5,,nasser,,FALSE,94.6900024,92.8399963,0,255,79.3300018,107.489998,24.7399998
1627,13,19,23.5,TRUE,"[400, 400, 1024]",monkey_13_10.9.17/raw/acute6_OD_V_5x5_0_0000282.OCT,TRUE,acute6_OD_V_5x5_0_0000282.OCT,,monkey_13_10.9.17/raw,monkey13_10.9.17,282,10/9/17,11:56,,5x5,,nasser,,FALSE,93.6699982,92.5899963,0.61000001,255,79.4300003,106.169998,23.2099991
1629,13,19,24,FALSE,,,FALSE,,,monkey_13_10.9.17/raw,monkey13_10.9.17,,10/9/17,11:59,OD,,,nasser,,FALSE,,,,,,,
